State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s)
QLD,ABBEYWOOD,4613,Flynn,,
QLD,ABBOTSFORD,4670,Flynn,,
QLD,ABERCORN,4627,Flynn,,
QLD,AGNES WATER,4677,Flynn,,
QLD,ALBERTA,4702,Flynn,,
QLD,ALBINIA,4722,Flynn,,
QLD,ALDOGA,4694,Flynn,,
QLD,ALSACE,4702,Flynn,,
QLD,ALTON DOWNS,4702,Flynn,,
QLD,AMBROSE,4695,Flynn,,
QLD,ANAKIE SIDING,4702,Flynn,,
QLD,ARANBANGA,4625,Flynn,,
QLD,ARCADIA VALLEY,4454,Flynn,,
QLD,ARCTURUS,4722,Flynn,,
QLD,ARGYLL,4721,Flynn,,
QLD,AVONDALE,4670,Flynn,,
QLD,BAFFLE CREEK,4674,Flynn,,
QLD,BAJOOL,4699,Flynn,,
QLD,BALCOMBA,4702,Flynn,,
QLD,BALLOGIE,4610,Flynn,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
QLD,BAN BAN,4625,Flynn,,
QLD,BAN BAN SPRINGS,4625,Flynn,,
QLD,BANANA,4702,Flynn,,
QLD,BANCROFT,4630,Flynn,,
QLD,BARALABA,4702,Flynn,,
QLD,BAREE,4714,Flynn,,
QLD,BARNARD,4702,Flynn,,
QLD,BARNEY POINT,4680,Flynn,,
QLD,BAROONDAH,4454,Flynn,,
QLD,BAUHINIA,4718,Flynn,,
QLD,BEECHER,4680,Flynn,,
QLD,BEERON,4626,Flynn,,
QLD,BELCONG,4723,Flynn,,
QLD,BENARABY,4680,Flynn,,
QLD,BERAJONDO,4674,Flynn,,
QLD,BIGGENDEN,4621,Flynn,,
QLD,BILOELA,4715,Flynn,,
QLD,BINGEGANG,4702,Flynn,,
QLD,BINJOUR,4625,Flynn,,
QLD,BLACKWATER,4717,Flynn,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
QLD,BLAIRMORE,4625,Flynn,,
QLD,BLUFF,4702,Flynn,,
QLD,BOGANTUNGAN,4702,Flynn,,
QLD,BON ACCORD,4625,Flynn,,
QLD,BOOLBOONDA,4671,Flynn,,
QLD,BOOLBURRA,4702,Flynn,,
QLD,BOONDOOMA,4613,Flynn,,
QLD,BOROREN,4678,Flynn,,
QLD,BOULDER CREEK,4714,Flynn,,
QLD,BOULDERCOMBE,4702,Flynn,,
QLD,BOYNE ISLAND,4680,Flynn,,
QLD,BOYNE VALLEY,4680,Flynn,,
QLD,BOYNEDALE,4680,Flynn,,
QLD,BOYNEWOOD,4626,Flynn,,
QLD,BRACEWELL,4695,Flynn,,
QLD,BRANCH CREEK,4625,Flynn,,
QLD,BRIGOODA,4613,Flynn,,
QLD,BROVINIA,4626,Flynn,,
QLD,BUCCA,4670,Flynn,,
QLD,BUCKLAND,4722,Flynn,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
QLD,BUILYAN,4680,Flynn,,BOYNE VALLEY
QLD,BUKALI,4630,Flynn,,
QLD,BULLYARD,4671,Flynn,,
QLD,BUNDABERG,4670,Flynn,,
QLD,BUNDOORA,4746,Flynn,,
QLD,BUNGABAN,4419,Flynn,,
QLD,BUNGADOO,4671,Flynn,,
QLD,BURUA,4680,Flynn,,
QLD,BUSHLEY,4702,Flynn,,
QLD,BYELLEE,4680,Flynn,,
QLD,BYRNESTOWN,4625,Flynn,,
QLD,CAIRDBEIGN,4722,Flynn,,
QLD,CALLEMONDAH,4680,Flynn,,
QLD,CALLIDE,4715,Flynn,,
QLD,CALLIOPE,4680,Flynn,,
QLD,CAMBOON,4719,Flynn,,
QLD,CAMPBELL CREEK,4625,Flynn,,
QLD,CANIA,4630,Flynn,,
QLD,CANNINDAH,4630,Flynn,,
QLD,CAPELLA,4723,Flynn,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
QLD,CAPTAIN CREEK,4677,Flynn,,
QLD,CARBINE CREEK,4723,Flynn,,
QLD,CASTLE CREEK,4715,Flynn,,
QLD,CATTLE CREEK,4626,Flynn,,
QLD,CERATODUS,4627,Flynn,,
QLD,CHARLESTOWN,4608,Flynn,,
QLD,CHEESEBOROUGH,4721,Flynn,,
QLD,CHELMSFORD,4606,Flynn,,
QLD,CHELTENHAM,4627,Flynn,,
QLD,CHIRNSIDE,4723,Flynn,,
QLD,CLERMONT,4721,Flynn,,
QLD,CLINTON,4680,Flynn,,
QLD,COALSTOUN LAKES,4621,Flynn,,
QLD,COCKATOO,4419,Flynn,,
QLD,COLOSSEUM,4677,Flynn,,
QLD,COMET,4702,Flynn,,
QLD,CONA CREEK,4722,Flynn,,
QLD,CONSUELO,4702,Flynn,,
QLD,COOMINGLAH,4630,Flynn,,
QLD,COOMOO,4702,Flynn,,
12345...,12345...,12345...,12345...,12345...,12345...
1,2,3,4,5,...
